Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-04-27&team=Braves&dh=0"">2016-04-27</a>",ATL,@BOS,4,1B,1,4,4,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-26&team=Braves&dh=0"">2016-04-26</a>",ATL,BOS,4,1B,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-25&team=Braves&dh=0"">2016-04-25</a>",ATL,BOS,6,1B,1,3,4,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-04-24&team=Braves&dh=0"">2016-04-24</a>",ATL,NYM,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-23&team=Braves&dh=0"">2016-04-23</a>",ATL,NYM,3,1B,1,4,4,2,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-22&team=Braves&dh=0"">2016-04-22</a>",ATL,NYM,3,1B,1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-21&team=Braves&dh=0"">2016-04-21</a>",ATL,LAD,3,1B,1,4,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-20&team=Braves&dh=0"">2016-04-20</a>",ATL,LAD,3,1B,1,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-19&team=Braves&dh=0"">2016-04-19</a>",ATL,LAD,3,1B,1,4,5,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-17&team=Braves&dh=0"">2016-04-17</a>",ATL,@MIA,3,1B,1,4,5,2,2,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-16&team=Braves&dh=0"">2016-04-16</a>",ATL,@MIA,3,1B,1,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-15&team=Braves&dh=0"">2016-04-15</a>",ATL,@MIA,3,1B,1,3,4,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-04-13&team=Braves&dh=0"">2016-04-13</a>",ATL,@WSN,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-12&team=Braves&dh=0"">2016-04-12</a>",ATL,@WSN,3,1B,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-11&team=Braves&dh=0"">2016-04-11</a>",ATL,@WSN,3,1B,1,2,4,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-10&team=Braves&dh=0"">2016-04-10</a>",ATL,STL,3,1B,1,3,5,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-09&team=Braves&dh=0"">2016-04-09</a>",ATL,STL,3,1B,1,3,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-04-08&team=Braves&dh=0"">2016-04-08</a>",ATL,STL,3,1B,1,3,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-06&team=Braves&dh=0"">2016-04-06</a>",ATL,WSN,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-04&team=Braves&dh=0"">2016-04-04</a>",ATL,WSN,3,1B,1,3,4,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0.333
