Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-04-30&team=Indians&dh=0"">2016-04-30</a>",CLE,@PHI,7,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"<a href=""wins.aspx?date=2016-04-29&team=Indians&dh=0"">2016-04-29</a>",CLE,@PHI,8,PR-3B,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-27&team=Indians&dh=0"">2016-04-27</a>",CLE,@MIN,7,3B,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-25&team=Indians&dh=0"">2016-04-25</a>",CLE,@MIN,9,LF-3B,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-24&team=Indians&dh=0"">2016-04-24</a>",CLE,@DET,5,LF-3B,1,5,5,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-04-23&team=Indians&dh=0"">2016-04-23</a>",CLE,@DET,6,3B,1,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2
"<a href=""wins.aspx?date=2016-04-21&team=Indians&dh=0"">2016-04-21</a>",CLE,SEA,6,3B,1,5,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-20&team=Indians&dh=0"">2016-04-20</a>",CLE,SEA,1,LF-3B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-17&team=Indians&dh=0"">2016-04-17</a>",CLE,NYM,9,LF,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-16&team=Indians&dh=0"">2016-04-16</a>",CLE,NYM,7,LF-3B,1,4,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-15&team=Indians&dh=0"">2016-04-15</a>",CLE,NYM,9,PH-LF,1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-04-14&team=Indians&dh=0"">2016-04-14</a>",CLE,@TBR,6,3B,1,5,5,2,1,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-04-12&team=Indians&dh=0"">2016-04-12</a>",CLE,@TBR,9,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-09&team=Indians&dh=0"">2016-04-09</a>",CLE,@CHW,8,LF,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-08&team=Indians&dh=0"">2016-04-08</a>",CLE,@CHW,9,LF-3B,1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-06&team=Indians&dh=0"">2016-04-06</a>",CLE,BOS,2,LF,1,5,5,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.4
