Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-07-17&team=Tigers&dh=0"">2016-07-17</a>",DET,KCR,1,2B,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-16&team=Tigers&dh=0"">2016-07-16</a>",DET,KCR,1,2B,1,4,4,2,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-15&team=Tigers&dh=0"">2016-07-15</a>",DET,KCR,1,2B,1,4,4,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-10&team=Tigers&dh=0"">2016-07-10</a>",DET,@TOR,1,2B,1,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-09&team=Tigers&dh=0"">2016-07-09</a>",DET,@TOR,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"<a href=""wins.aspx?date=2016-07-08&team=Tigers&dh=0"">2016-07-08</a>",DET,@TOR,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-07-07&team=Tigers&dh=0"">2016-07-07</a>",DET,@TOR,1,2B,1,3,4,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.333
"<a href=""wins.aspx?date=2016-07-06&team=Tigers&dh=0"">2016-07-06</a>",DET,@CLE,1,2B,1,4,4,3,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-07-05&team=Tigers&dh=0"">2016-07-05</a>",DET,@CLE,1,2B,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-04&team=Tigers&dh=0"">2016-07-04</a>",DET,@CLE,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-07-03&team=Tigers&dh=0"">2016-07-03</a>",DET,@TBR,1,2B,1,4,5,2,0,1,0,1,2,2,1,0,2,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-07-02&team=Tigers&dh=0"">2016-07-02</a>",DET,@TBR,1,2B,1,3,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-07-01&team=Tigers&dh=0"">2016-07-01</a>",DET,@TBR,1,2B,1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-30&team=Tigers&dh=0"">2016-06-30</a>",DET,@TBR,1,2B,1,4,5,1,1,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-29&team=Tigers&dh=0"">2016-06-29</a>",DET,MIA,1,2B,1,4,5,2,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-28&team=Tigers&dh=0"">2016-06-28</a>",DET,MIA,1,2B,1,4,4,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-26&team=Tigers&dh=0"">2016-06-26</a>",DET,CLE,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-25&team=Tigers&dh=0"">2016-06-25</a>",DET,CLE,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-24&team=Tigers&dh=0"">2016-06-24</a>",DET,CLE,1,2B,1,4,5,2,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.5
"<a href=""wins.aspx?date=2016-06-23&team=Tigers&dh=0"">2016-06-23</a>",DET,SEA,1,2B,1,4,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-22&team=Tigers&dh=0"">2016-06-22</a>",DET,SEA,1,2B,1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-06-21&team=Tigers&dh=0"">2016-06-21</a>",DET,SEA,1,2B,1,5,5,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-20&team=Tigers&dh=0"">2016-06-20</a>",DET,SEA,1,2B,1,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-19&team=Tigers&dh=0"">2016-06-19</a>",DET,@KCR,2,PH-2B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-18&team=Tigers&dh=0"">2016-06-18</a>",DET,@KCR,1,2B,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-17&team=Tigers&dh=0"">2016-06-17</a>",DET,@KCR,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-16&team=Tigers&dh=0"">2016-06-16</a>",DET,@KCR,1,2B,1,5,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-06-15&team=Tigers&dh=0"">2016-06-15</a>",DET,@CHW,1,2B,1,3,4,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-06-14&team=Tigers&dh=0"">2016-06-14</a>",DET,@CHW,1,2B,1,6,6,1,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0.167
"<a href=""wins.aspx?date=2016-06-13&team=Tigers&dh=0"">2016-06-13</a>",DET,@CHW,1,2B,1,5,7,2,1,0,0,1,2,2,1,0,0,0,1,0,1,0,1,0.4
"<a href=""wins.aspx?date=2016-06-12&team=Tigers&dh=0"">2016-06-12</a>",DET,@NYY,1,2B,1,4,5,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-11&team=Tigers&dh=0"">2016-06-11</a>",DET,@NYY,1,2B,1,4,5,2,0,1,0,1,1,5,0,0,0,1,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-10&team=Tigers&dh=0"">2016-06-10</a>",DET,@NYY,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-06-08&team=Tigers&dh=0"">2016-06-08</a>",DET,TOR,1,2B,1,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-07&team=Tigers&dh=0"">2016-06-07</a>",DET,TOR,1,2B,1,4,5,2,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-06&team=Tigers&dh=0"">2016-06-06</a>",DET,TOR,1,2B,1,5,5,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-05&team=Tigers&dh=0"">2016-06-05</a>",DET,CHW,1,2B,1,5,5,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-06-04&team=Tigers&dh=0"">2016-06-04</a>",DET,CHW,1,2B,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-06-03&team=Tigers&dh=0"">2016-06-03</a>",DET,CHW,1,2B,1,4,5,2,2,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-06-02&team=Tigers&dh=0"">2016-06-02</a>",DET,NYY,7,PH,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"<a href=""wins.aspx?date=2016-06-01&team=Tigers&dh=0"">2016-06-01</a>",DET,@LAA,1,2B,1,4,5,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0.25
