Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-04-25&team=Blue Jays&dh=0"">2016-04-25</a>",TOR,CHW,2,DH,1,5,5,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-24&team=Blue Jays&dh=0"">2016-04-24</a>",TOR,OAK,2,3B,1,4,5,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-23&team=Blue Jays&dh=0"">2016-04-23</a>",TOR,OAK,2,3B,1,4,5,3,2,0,0,1,2,4,0,0,0,1,0,0,0,0,0,0.75
"<a href=""wins.aspx?date=2016-04-22&team=Blue Jays&dh=0"">2016-04-22</a>",TOR,OAK,2,3B,1,4,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-21&team=Blue Jays&dh=0"">2016-04-21</a>",TOR,@BAL,2,3B,1,4,4,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-20&team=Blue Jays&dh=0"">2016-04-20</a>",TOR,@BAL,2,3B,1,5,5,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-19&team=Blue Jays&dh=0"">2016-04-19</a>",TOR,@BAL,2,3B,1,3,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-18&team=Blue Jays&dh=0"">2016-04-18</a>",TOR,@BOS,2,3B,1,2,5,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-17&team=Blue Jays&dh=0"">2016-04-17</a>",TOR,@BOS,2,3B,1,5,5,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-04-16&team=Blue Jays&dh=0"">2016-04-16</a>",TOR,@BOS,2,3B,1,4,4,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-15&team=Blue Jays&dh=0"">2016-04-15</a>",TOR,@BOS,2,3B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-14&team=Blue Jays&dh=0"">2016-04-14</a>",TOR,NYY,2,3B,1,4,4,2,0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-13&team=Blue Jays&dh=0"">2016-04-13</a>",TOR,NYY,2,3B,1,4,4,1,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0.25
"<a href=""wins.aspx?date=2016-04-12&team=Blue Jays&dh=0"">2016-04-12</a>",TOR,NYY,2,3B,1,3,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.333
"<a href=""wins.aspx?date=2016-04-10&team=Blue Jays&dh=0"">2016-04-10</a>",TOR,BOS,2,DH,1,4,4,2,1,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-09&team=Blue Jays&dh=0"">2016-04-09</a>",TOR,BOS,2,DH,1,4,4,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-08&team=Blue Jays&dh=0"">2016-04-08</a>",TOR,BOS,2,DH,1,5,5,1,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-06&team=Blue Jays&dh=0"">2016-04-06</a>",TOR,@TBR,2,3B,1,3,4,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-04-05&team=Blue Jays&dh=0"">2016-04-05</a>",TOR,@TBR,2,3B,1,5,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-04&team=Blue Jays&dh=0"">2016-04-04</a>",TOR,@TBR,2,3B,1,3,4,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0.333
"<a href=""wins.aspx?date=2016-04-03&team=Blue Jays&dh=0"">2016-04-03</a>",TOR,@TBR,2,3B,1,5,5,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.2
