Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-04-27&team=Diamondbacks&dh=0"">2016-04-27</a>",ARI,STL,1,2B,1,5,5,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-04-26&team=Diamondbacks&dh=0"">2016-04-26</a>",ARI,STL,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-25&team=Diamondbacks&dh=0"">2016-04-25</a>",ARI,STL,1,2B,1,6,6,4,2,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-04-24&team=Diamondbacks&dh=0"">2016-04-24</a>",ARI,PIT,1,2B-SS,1,7,7,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.143
"<a href=""wins.aspx?date=2016-04-23&team=Diamondbacks&dh=0"">2016-04-23</a>",ARI,PIT,1,2B,1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-22&team=Diamondbacks&dh=0"">2016-04-22</a>",ARI,PIT,1,2B,1,5,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-04-21&team=Diamondbacks&dh=0"">2016-04-21</a>",ARI,@SFG,1,SS-2B,1,5,5,3,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-04-20&team=Diamondbacks&dh=0"">2016-04-20</a>",ARI,@SFG,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-19&team=Diamondbacks&dh=0"">2016-04-19</a>",ARI,@SFG,1,2B,1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-18&team=Diamondbacks&dh=0"">2016-04-18</a>",ARI,@SFG,1,2B-SS,1,6,6,3,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0.5
"<a href=""wins.aspx?date=2016-04-16&team=Diamondbacks&dh=0"">2016-04-16</a>",ARI,@SDP,1,2B,1,7,7,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.143
"<a href=""wins.aspx?date=2016-04-15&team=Diamondbacks&dh=0"">2016-04-15</a>",ARI,@SDP,1,2B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-14&team=Diamondbacks&dh=0"">2016-04-14</a>",ARI,@LAD,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-13&team=Diamondbacks&dh=0"">2016-04-13</a>",ARI,@LAD,1,2B,1,3,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-04-12&team=Diamondbacks&dh=0"">2016-04-12</a>",ARI,@LAD,1,2B,1,4,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.25
"<a href=""wins.aspx?date=2016-04-10&team=Diamondbacks&dh=0"">2016-04-10</a>",ARI,CHC,9,2B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-09&team=Diamondbacks&dh=0"">2016-04-09</a>",ARI,CHC,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-08&team=Diamondbacks&dh=0"">2016-04-08</a>",ARI,CHC,1,2B,1,4,4,3,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0.75
"<a href=""wins.aspx?date=2016-04-07&team=Diamondbacks&dh=0"">2016-04-07</a>",ARI,CHC,1,2B,1,4,4,2,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-06&team=Diamondbacks&dh=0"">2016-04-06</a>",ARI,COL,1,2B,1,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4
"<a href=""wins.aspx?date=2016-04-05&team=Diamondbacks&dh=0"">2016-04-05</a>",ARI,COL,1,2B,1,4,5,2,0,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-04&team=Diamondbacks&dh=0"">2016-04-04</a>",ARI,COL,1,2B,1,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4
